"BARREL","SPECIES","PLANT ID","TOOTHPICK","QUAD","AorD_1","HT_1","FLWR_1","DATE_1","NOTES_1","AorD_2","FLWR_2","DATE_2","NOTES_2","AorD_3","FLWR_3","DATE_3","NOTES_3","AorD_4","FLWR_4","DATE_4","NOTES_4","AorD_5","FLWR_5","DATE_5","NOTES_5","AorD_6","FLWR_6","DATE_6","NOTES_6","AorD_7","FLWR_7","DATE_7","NOTES_7","AorD_8","FLWR_8","Height_8","DATE_8","NOTES_8","AorD_9","FLWR_9","DATE_9","NOTES_9","FLWRTotal","SEEDTotal"
141,"LAGL",1216,"G D",1,"A","0.4",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",4,2023-05-18,NA,"A",12,2023-06-08,NA,"A",18,2023-06-14,NA,"A",18,"24",2023-06-29,NA,"D",53,2023-07-14,NA,53,2067
141,"BRTE",1797,"G C",1,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",2,2023-06-08,NA,"D",2,NA,NA,"D",2,NA,2023-06-29,NA,"D",2,2023-07-14,NA,2,176
141,"BRTE",1798,"BLU H",1,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",3,2023-06-08,NA,"A",2,NA,NA,"D",2,"22",2023-06-29,NA,"D",2,2023-07-14,NA,3,264
141,"BRTE",1799,"G S",1,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",3,NA,NA,"D",3,"21",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
141,"BRTE",1800,"R C",2,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",4,2023-06-08,NA,"A",4,NA,NA,"D",4,"24",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
141,"BRTE",1911,"BLU D",2,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",4,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,NA,NA,"D",3,"28",2023-06-29,NA,"D",3,2023-07-14,NA,4,352
141,"BRTE",1912,"R S",2,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",6,2023-06-08,NA,"A",4,NA,NA,"D",4,"26",2023-06-29,NA,"D",4,2023-07-14,NA,6,528
141,"BRTE",1913,"BLU S",2,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,1,88
141,"BRTE",1914,"G S",2,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",4,2023-05-18,NA,"A",9,2023-06-08,NA,"A",13,NA,NA,"D",13,"26",2023-06-29,NA,"D",13,2023-07-14,NA,13,1144
141,"LAGL",1915,"Y S",2,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",25,2023-06-08,NA,"A",47,2023-06-14,NA,"A",47,"24",2023-06-29,NA,"D",89,2023-07-14,NA,89,3471
141,"BRTE",1801,"BLK H",3,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,NA,NA,"D",3,"22",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
141,"BRTE",1802,"R H",3,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"29",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
142,"BRTE",1217,"BLU S",1,"A","1",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",7,2023-06-08,NA,"A",20,NA,NA,"D",20,"25",2023-06-29,NA,"D",20,2023-07-14,NA,20,1760
142,"BRTE",1218,"R S",1,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",5,2023-06-08,NA,"A",5,NA,NA,"D",5,"26",2023-06-29,NA,"D",5,2023-07-14,NA,5,440
142,"BRTE",1219,"BLK D",1,"A","0.5",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",4,2023-05-18,NA,"A",8,2023-06-08,NA,"A",9,NA,NA,"D",9,"21",2023-06-29,NA,"D",9,2023-07-14,NA,9,792
142,"BRTE",1220,"G S",1,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",5,2023-06-08,NA,"A",5,NA,NA,"D",5,"17",2023-06-29,NA,"D",5,2023-07-14,NA,5,440
142,"BRTE",1221,"G D",1,"A","1.9",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
142,"BRTE",1222,"BLU S",1,"A","2.2000000000000002",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",13,2023-06-08,NA,"A",7,NA,NA,"D",7,"24",2023-06-29,NA,"D",7,2023-07-14,NA,13,1144
142,"BRTE",1223,"R H",2,"A","2.9",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",8,2023-06-08,NA,"A",9,NA,NA,"D",9,"34",2023-06-29,NA,"D",9,2023-07-14,NA,9,792
142,"BRTE",1224,"BLK H",2,"A","3.6",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"D",0,2023-05-04,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
142,"BRTE",1225,"BLK C",2,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"D",0,2023-05-04,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
142,"BRTE",1226,"G H",2,"A","1.9",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"D",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
142,"BRTE",1227,"R C",2,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"D",0,2023-05-04,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
142,"BRTE",1228,"BLK S",3,"A","1.9",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",18,2023-06-08,NA,"A",22,NA,NA,"D",22,"35",2023-06-29,NA,"D",22,2023-07-14,NA,22,1936
142,"BRTE",1229,"BLU D",3,"A","2.4",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",1,2023-05-04,NA,"A",11,2023-05-18,NA,"A",27,2023-06-08,NA,"A",30,NA,NA,"D",30,"35",2023-06-29,NA,"D",30,2023-07-14,NA,30,2640
142,"BRTE",1230,"R C",4,"A","1.3",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",7,2023-06-08,NA,"A",8,2023-06-14,NA,"A",8,"29",2023-06-29,NA,"D",8,2023-07-14,NA,8,704
142,"BRTE",1231,"R H",4,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",8,2023-06-08,NA,"A",7,2023-06-14,NA,"A",7,"22",2023-06-29,NA,"D",7,2023-07-14,NA,8,704
142,"BRTE",1803,"BLK C",1,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"D",3,NA,NA,"D",3,NA,2023-06-29,NA,"D",3,2023-07-14,NA,3,264
142,"BRTE",1916,"G C",1,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,NA,NA,"D",2,"30",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
143,"ELEL",1232,"R D",2,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"12",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
143,"ELEL",1233,"G D",4,"A","2.4",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"30",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
143,"ELEL",1234,"BLK H",4,"A","3.3",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"32",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
143,"ELEL",1917,"G D",2,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"18",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
143,"ELEL",1804,"R H",3,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"23",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
143,"ELEL",1805,"BLK S",4,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"21",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
143,"ELEL",1979,"BLU D",NA,"NA",NA,0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"A",0,2023-06-08,"NEW","A",0,2023-06-14,NA,"A",0,"6",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
144,"BRTE",1235,"G D",1,"A","0.8",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"22",2023-06-29,NA,"D",7,2023-07-14,NA,7,616
144,"BRTE",1236,"R D/G D",1,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"16",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
144,"BRTE",1237,"BLK H/BLK H",1,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"12",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
144,"BRTE",1238,"BLU D",1,"A","1.8",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
144,"BRTE",1239,"R S/Y S",1,"A","2.1",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,NA,NA,"D",2,"9",2023-06-29,NA,"D",2,2023-07-14,NA,3,264
144,"BRTE",1240,"R S",1,"A","1.9",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"13",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
144,"BRTE",1241,"Y S",1,"A","2.1",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,NA,NA,"D",2,"22",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
144,"BRTE",1242,"R H",1,"A","1.6",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"14",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
144,"BRTE",1243,"G D",1,"A","2.4",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,NA,NA,"D",1,"23",2023-06-29,NA,"D",1,2023-07-14,NA,1,88
144,"BRTE",1244,"G S",1,"A","0.8",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"13",2023-06-29,NA,"D",1,2023-07-14,NA,1,88
144,"BRTE",1245,"BLU S",1,"A","2.1",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,NA,NA,"D",1,"9",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
144,"BRTE",1246,"BLK S/G D",1,"A","2",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"20",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
144,"BRTE",1247,"R C",1,"A","1.3",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"12",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
144,"BRTE",1248,"Y C",1,"A","1.3",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"9",2023-06-29,NA,"D",1,2023-07-14,NA,1,88
144,"BRTE",1249,"G H",1,"A","1.2",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"6",2023-06-29,NA,"D",1,2023-07-14,NA,1,88
144,"BRTE",1250,"BLK H/BLU D",1,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,2,176
144,"BRTE",1251,"R C",1,"A","1.8",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,NA,NA,"D",2,"4",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
144,"BRTE",1252,"G S/Y D",1,"A","2.8",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"15",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
144,"BRTE",1253,"G D/G D",1,"A","2.2999999999999998",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"14",2023-06-29,NA,"D",5,2023-07-14,NA,5,440
144,"BRTE",1254,"Y D",1,"A","1.9",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,NA,NA,"D",1,"11",2023-06-29,NA,"D",1,2023-07-14,NA,1,88
144,"BRTE",1255,"BLK H",1,"A","2.2000000000000002",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"13",2023-06-29,NA,"D",5,2023-07-14,NA,5,440
144,"BRTE",1256,"BLK S",1,"A","1.9",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"12",2023-06-29,NA,"D",1,2023-07-14,NA,1,88
144,"LAGL",1257,"G H",3,"A","0.5",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"6",2023-06-29,NA,"D",20,2023-07-14,NA,20,780
144,"BRTE",1258,"BLK S",4,"A","2.1",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",2,2023-05-04,NA,"A",6,2023-05-18,NA,"A",11,2023-06-08,NA,"A",11,2023-06-14,NA,"A",11,"17",2023-06-29,NA,"D",15,2023-07-14,NA,15,1320
144,"BRTE",1260,"BLU S",4,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"21",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
144,"BRTE",1261,"G H",4,"A","2",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"19",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
144,"BRTE",1262,"BLU S",4,"A","1.3",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,NA,NA,"D",3,"17",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
144,"BRTE",1263,"R H",4,"A","1.7",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"8",2023-06-29,NA,"D",1,2023-07-14,NA,1,88
144,"BRTE",1264,"BLU D",4,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,NA,NA,"D",1,"14",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
144,"BRTE",1265,"BLK D",4,"A","2.2999999999999998",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,NA,NA,"D",3,"31",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
144,"LAGL",1259,"G D",4,"A","0.4",0,2023-03-20,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",5,2023-06-08,NA,"A",5,2023-06-14,NA,"A",5,"17",2023-06-29,NA,"D",56,2023-07-14,NA,56,2184
144,"BRTE",1806,"BLU D/ BLU D",4,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,NA,NA,"D",2,"18",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
144,"BRTE",1807,"BLK C",4,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,NA,NA,"D",2,"20",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
145,"ELEL",1266,"BLK H",1,"A","2.9",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"10",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
145,"ELEL",1267,"R S",2,"A","0.7",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"9",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
145,"ELEL",1269,"R C",2,"A","2.4",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"22",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
145,"LAGL",1268,"G D",2,"A","0.4",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",38,2023-06-08,NA,"A",64,2023-06-14,NA,"A",64,"27",2023-06-29,NA,"D",111,2023-07-14,NA,111,4329
145,"ELEL",1270,"BLU S",3,"A","3.5",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"29",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
145,"ELEL",1808,"RC",4,"NA",NA,0,NA,NA,"A",0,2023-04-12,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"20",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
146,"ELEL",1271,"R H",2,"A","2.4",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"20",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
146,"ELEL",1272,"G D",2,"A","3",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"32",2023-06-29,NA,"A",6,2023-07-14,NA,6,558
146,"ELEL",1273,"BLK D",2,"A","3.2",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"27",2023-06-29,NA,"A",1,2023-07-14,NA,1,93
146,"ELEL",1274,"Y C",3,"A","3.1",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"D",0,2023-05-04,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
146,"ELEL",1275,"BLU D",3,"A","1.8",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
146,"ELEL",1276,"R C",3,"A","1",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"24",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
146,"ELEL",1277,"BLK S",3,"A","2.2999999999999998",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"24",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
146,"ELEL",1278,"G H",3,"A","1.7",0,2023-03-22,"NEW","A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"27",2023-06-29,NA,"A",2,2023-07-14,NA,2,186
146,"ELEL",1995,"BLK D",1,"NA",NA,0,NA,NA,"A",0,2023-04-12,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"29",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
